BEST,0.0029969215393066406,0.004477024078369141,0.0069963932037353516,0.009524345397949219,0.014001846313476562,0.016482830047607422,0.017000198364257812,0.02601313591003418,0.02269124984741211,0.028496742248535156
WORST,0.05125164985656738,0.20188260078430176,0.46684789657592773,0.8326616287231445,1.3035244941711426,1.9232990741729736,2.5680432319641113,3.2835049629211426,4.154914617538452,5.144060134887695
AVERAGE,0.002001047134399414,0.005009174346923828,0.00806736946105957,0.010004281997680664,0.01251077651977539,0.015600919723510742,0.020250558853149414,0.019536733627319336,0.023939132690429688,0.030521392822265625
-------------------- Numero de iteracion 10 --------------------
BEST,0.001998424530029297,0.003998279571533203,0.0065228939056396484,0.009241580963134766,0.011998414993286133,0.017711639404296875,0.018000125885009766,0.021003246307373047,0.024000167846679688,0.028531551361083984
WORST,0.04899907112121582,0.20582985877990723,0.4576711654663086,0.8211171627044678,1.2532100677490234,1.8953537940979004,2.5535452365875244,3.344036102294922,4.217706918716431,5.2414209842681885
AVERAGE,0.0020008087158203125,0.0050013065338134766,0.007396697998046875,0.009974479675292969,0.01300048828125,0.015002727508544922,0.017198801040649414,0.02148151397705078,0.024483680725097656,0.02903294563293457
-------------------- Numero de iteracion 11 --------------------
BEST,0.0020372867584228516,0.003988027572631836,0.007004499435424805,0.009992837905883789,0.012002229690551758,0.017035722732543945,0.017999649047851562,0.013995885848999023,0.040761470794677734,0.030512332916259766
WORST,0.051992177963256836,0.2102527618408203,0.4719877243041992,0.8457355499267578,1.2995517253875732,1.9474396705627441,2.4641189575195312,4.06546425819397,4.4284443855285645,5.279472827911377
AVERAGE,0.001992464065551758,0.0029959678649902344,0.007478237152099609,0.008990049362182617,0.015000343322753906,0.015989303588867188,0.015308141708374023,0.044936180114746094,0.025000333786010742,0.02753758430480957
-------------------- Numero de iteracion 12 --------------------
BEST,0.0029959678649902344,0.00400996208190918,0.006414651870727539,0.0077326297760009766,0.009998559951782227,0.015234231948852539,0.018000125885009766,0.02515864372253418,0.025351285934448242,0.028540611267089844
WORST,0.051370859146118164,0.203871488571167,0.46845269203186035,0.8406643867492676,1.3378758430480957,1.8694584369659424,2.553690195083618,3.2708537578582764,4.280963659286499,5.451569318771362
AVERAGE,0.002001047134399414,0.004516124725341797,0.00699925422668457,0.009003639221191406,0.011780023574829102,0.017525196075439453,0.018957853317260742,0.022449493408203125,0.025000333786010742,0.031374216079711914
-------------------- Numero de iteracion 13 --------------------
BEST,0.002755880355834961,0.0049932003021240234,0.007016658782958984,0.009998559951782227,0.012999773025512695,0.01620006561279297,0.018744468688964844,0.021044015884399414,0.022785425186157227,0.030478954315185547
WORST,0.053624629974365234,0.20735454559326172,0.4890866279602051,0.8389937877655029,1.264615535736084,1.916247844696045,2.6214592456817627,3.4094648361206055,4.322413444519043,5.101527452468872
AVERAGE,0.0019998550415039062,0.00500035285949707,0.006993532180786133,0.009006023406982422,0.011459589004516602,0.015523195266723633,0.017611980438232422,0.021518707275390625,0.026988983154296875,0.02800154685974121
-------------------- Numero de iteracion 14 --------------------
BEST,0.0019888877868652344,0.003999948501586914,0.007998466491699219,0.010101079940795898,0.013014078140258789,0.016003847122192383,0.018503665924072266,0.021997690200805664,0.021577119827270508,0.028325557708740234
WORST,0.051703453063964844,0.20498228073120117,0.46637535095214844,0.8344724178314209,1.3186044692993164,1.872206211090088,2.5222158432006836,3.3242151737213135,4.157562732696533,5.118451356887817
AVERAGE,0.001999378204345703,0.003996133804321289,0.007959127426147461,0.009000778198242188,0.012994527816772461,0.016000032424926758,0.020484209060668945,0.019011974334716797,0.02401423454284668,0.027996301651000977
-------------------- Numero de iteracion 15 --------------------
BEST,0.0020170211791992188,0.004993438720703125,0.007356405258178711,0.00902557373046875,0.01200246810913086,0.016753435134887695,0.017992258071899414,0.019002676010131836,0.023586750030517578,0.03098130226135254
WORST,0.04944133758544922,0.20015573501586914,0.4471101760864258,0.8117575645446777,1.2687153816223145,1.930156946182251,2.4704222679138184,2.597781181335449,4.274080038070679,5.329311847686768
AVERAGE,0.002002239227294922,0.004002094268798828,0.007999658584594727,0.010437965393066406,0.013015031814575195,0.015592336654663086,0.018479585647583008,0.020964622497558594,0.02461552619934082,0.026687145233154297
-------------------- Numero de iteracion 16 --------------------
BEST,0.002001047134399414,0.005001068115234375,0.007001399993896484,0.009999513626098633,0.011999845504760742,0.016176939010620117,0.018890380859375,0.018534183502197266,0.02400803565979004,0.025600433349609375
WORST,0.0529630184173584,0.2188434600830078,0.4751410484313965,0.8127706050872803,1.3573508262634277,1.9639177322387695,2.500605583190918,3.3516180515289307,4.233664274215698,5.217339515686035
AVERAGE,0.0017838478088378906,0.003999471664428711,0.0074269771575927734,0.008999347686767578,0.013038396835327148,0.01651906967163086,0.013276815414428711,0.021238088607788086,0.020998477935791016,0.029180526733398438
-------------------- Numero de iteracion 17 --------------------
BEST,0.001999378204345703,0.0050089359283447266,0.007459163665771484,0.009529590606689453,0.01277017593383789,0.015161275863647461,0.018576860427856445,0.02095317840576172,0.02352118492126465,0.02654266357421875
WORST,0.0503232479095459,0.21426033973693848,0.4692227840423584,0.8267383575439453,1.3125560283660889,1.9492485523223877,2.5793168544769287,3.401538848876953,4.261852741241455,5.227124452590942
AVERAGE,0.002528667449951172,0.005003452301025391,0.006318807601928711,0.010101556777954102,0.013520479202270508,0.015013694763183594,0.017283916473388672,0.021965742111206055,0.025026321411132812,0.02927875518798828
-------------------- Numero de iteracion 18 --------------------
BEST,0.0019047260284423828,0.0040051937103271484,0.0069370269775390625,0.011035919189453125,0.013002872467041016,0.01658797264099121,0.01726222038269043,0.02200150489807129,0.02499699592590332,0.029297351837158203
WORST,0.03847980499267578,0.16166901588439941,0.42162036895751953,0.8604214191436768,1.3453412055969238,1.9245944023132324,2.63985538482666,3.454899311065674,4.368007659912109,5.174130201339722
AVERAGE,0.0020034313201904297,0.004994630813598633,0.007004499435424805,0.008998632431030273,0.012543916702270508,0.016506195068359375,0.0169985294342041,0.024001359939575195,0.027988910675048828,0.02454686164855957
-------------------- Numero de iteracion 19 --------------------
BEST,0.0020072460174560547,0.0039997100830078125,0.0069997310638427734,0.009021997451782227,0.0149993896484375,0.01999974250793457,0.016000032424926758,0.02212834358215332,0.02399754524230957,0.028013229370117188
WORST,0.04800081253051758,0.1931309700012207,0.4890475273132324,0.8296244144439697,1.330305814743042,1.9819285869598389,2.652235746383667,3.4410178661346436,4.19872260093689,5.195502042770386
AVERAGE,0.0019998550415039062,0.004985809326171875,0.006998300552368164,0.009013175964355469,0.01502537727355957,0.017001628875732422,0.021132230758666992,0.02253437042236328,0.023999452590942383,0.027530431747436523
-------------------- Numero de iteracion 20 --------------------
